SEQ361 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Calanoida;Acartiidae;Acartia;Acartia_tonsa 99.464:373:373
SEQ52 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;undetermined;undetermined 94.832:387:387
SEQ381 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;undetermined;undetermined 95.876:388:388
SEQ319 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;undetermined;undetermined 98.454:388:388
SEQ591 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;undetermined;undetermined 98.454:388:388
SEQ56 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Cyclopoida;Cyclopidae;undetermined;undetermined 98.711:388:388
SEQ448 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Cyclopoida;Cyclopinidae;Cyclopina;undetermined 99.481:385:385
SEQ396 Eukaryota;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Normanellidae;unknown_genus;Normanellidae_sp._DZMB058 97.927:386:386
SEQ362 Eukaryota;Metazoa;Arthropoda;Hexanauplia;undetermined;undetermined;undetermined;undetermined 94.832:387:386
SEQ14 Eukaryota;Metazoa;Arthropoda;Insecta;Coleoptera;unknown_subfamily;undetermined;undetermined 100.000:427:427
SEQ136 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;undetermined 99.541:436:434
SEQ573 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;Cladotanytarsus;Cladotanytarsus_gedanicus 99.323:443:443
SEQ427 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;Cladotanytarsus;undetermined 99.549:443:443
SEQ533 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;Conochironomus;Conochironomus_sp._1_SRM-2010 98.210:447:442
SEQ20 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;Conochironomus;Conochironomus_sp._1_SRM-2010 98.434:447:442
SEQ499 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;Corynoneura;Corynoneura_sp._1_SRM-2010 98.427:445:444
SEQ571 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 91.335:427:422
SEQ316 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 93.034:445:445
SEQ746 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 93.258:445:445
SEQ559 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 93.381:423:421
SEQ535 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 93.853:423:421
SEQ712 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 94.678:451:448
SEQ531 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 95.089:448:446
SEQ190 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 95.955:445:442
SEQ208 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 95.973:447:442
SEQ176 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.180:445:442
SEQ322 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.180:445:442
SEQ397 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.180:445:442
SEQ697 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.188:446:445
SEQ617 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.421:447:447
SEQ375 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.536:433:433
SEQ564 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.644:447:441
SEQ292 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.644:447:442
SEQ450 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.854:445:445
SEQ518 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.861:446:445
SEQ482 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.868:447:441
SEQ380 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 97.315:447:441
SEQ192 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 97.973:444:444
SEQ64 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 99.076:433:433
SEQ689 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;unknown_genus;Pentaneurini_sp._3_SRM-2010 98.845:433:433
SEQ327 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Apidae;Apis;undetermined 100.000:424:424
SEQ500 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Apidae;undetermined;undetermined 100.000:424:424
SEQ281 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;undetermined;undetermined 100.000:425:425
SEQ79 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;undetermined;undetermined 100.000:425:425
SEQ155 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;undetermined;undetermined 99.765:425:425
SEQ126 Eukaryota;Metazoa;Arthropoda;Insecta;Odonata;undetermined;undetermined;undetermined 100.000:412:412
SEQ27 Eukaryota;Metazoa;Arthropoda;Ostracoda;Podocopida;Candonidae;undetermined;undetermined 91.053:380:377
SEQ473 Eukaryota;Metazoa;Arthropoda;Ostracoda;Podocopida;Cyprididae;undetermined;undetermined 99.472:379:379
SEQ132 Eukaryota;Metazoa;Arthropoda;Ostracoda;Podocopida;Cyprididae;undetermined;undetermined 99.736:379:379
SEQ703 Eukaryota;Metazoa;Arthropoda;Ostracoda;Podocopida;Darwinulidae;Darwinula;undetermined 100.000:381:381
SEQ706 Eukaryota;Metazoa;Arthropoda;Ostracoda;Podocopida;Darwinulidae;undetermined;undetermined 92.105:380:373
SEQ529 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 86.636:434:425
SEQ635 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 86.801:447:425
SEQ282 Eukaryota;Metazoa;Bryozoa;Phylactolaemata;unknown_order;unknown_subfamily;undetermined;undetermined 100.000:381:381
SEQ576 Eukaryota;Metazoa;Chordata;Actinopteri;Cichliformes;Cichlidae;undetermined;undetermined 97.268:366:370
SEQ212 Eukaryota;Metazoa;Chordata;Actinopteri;Cichliformes;Cichlidae;undetermined;undetermined 97.534:365:370
SEQ94 Eukaryota;Metazoa;Chordata;Actinopteri;Cichliformes;Cichlidae;undetermined;undetermined 97.808:365:370
SEQ5 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 100.000:389:389
SEQ329 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 97.686:389:387
SEQ353 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.229:389:389
SEQ116 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.486:389:389
SEQ144 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.486:389:389
SEQ156 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.486:389:389
SEQ226 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.486:389:389
SEQ275 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.486:389:389
SEQ37 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.486:389:389
SEQ72 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.486:389:389
SEQ186 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.743:389:389
SEQ4 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.743:389:389
SEQ65 Eukaryota;Metazoa;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;undetermined;undetermined 99.743:389:389
SEQ772 Eukaryota;Metazoa;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus_fuscoguttatus 96.401:389:389
SEQ597 Eukaryota;Metazoa;Chordata;Actinopteri;Siluriformes;Clariidae;Clarias;Clarias_gariepinus 100.000:397:397
SEQ827 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 100.000:247:302
SEQ3 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 100.000:388:389
SEQ1 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 100.000:389:389
SEQ128 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 100.000:389:389
SEQ19 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 100.000:391:391
SEQ328 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 100.000:391:391
SEQ819 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 93.814:388:385
SEQ721 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 93.830:389:365
SEQ566 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 98.450:387:385
SEQ140 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 98.972:389:389
SEQ167 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 98.972:389:389
SEQ246 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.229:389:389
SEQ285 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.229:389:389
SEQ12 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ127 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ151 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ163 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ170 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ207 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ215 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ232 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ256 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ269 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ278 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ304 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ323 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ325 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ341 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ342 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ348 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ370 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ39 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ392 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ406 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ435 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ439 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ445 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ85 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ95 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.486:389:389
SEQ210 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.487:390:389
SEQ503 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.742:387:389
SEQ265 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.742:388:389
SEQ300 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.742:388:389
SEQ101 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ104 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ105 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ108 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ112 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ125 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ129 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ13 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ130 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ131 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ135 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ138 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ139 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ142 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ15 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ153 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ162 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ164 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ165 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ166 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ168 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ169 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ173 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ188 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ191 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ193 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ21 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ22 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ227 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ230 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ241 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ260 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ31 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ354 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ38 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ405 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ42 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ43 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ47 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ58 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ63 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ68 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ7 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ75 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ78 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ80 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ86 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ87 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ93 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ97 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ98 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.743:389:389
SEQ158 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.744:390:389
SEQ77 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.744:390:389
SEQ829 Eukaryota;Metazoa;Chordata;Actinopteri;undetermined;undetermined;undetermined;undetermined 99.753:405:409
SEQ613 Eukaryota;Metazoa;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens 100.000:372:372
SEQ625 Eukaryota;Metazoa;Chordata;Mammalia;undetermined;undetermined;undetermined;undetermined 99.742:387:387
SEQ603 Eukaryota;Metazoa;Cnidaria;Hydrozoa;Limnomedusae;Olindiidae;Craspedacusta;Craspedacusta_sowerbii 100.000:381:381
SEQ337 Eukaryota;Metazoa;Gastrotricha;unknown_class;Chaetonotida;Chaetonotidae;Chaetonotus;undetermined 99.744:390:390
SEQ614 Eukaryota;Metazoa;Gastrotricha;unknown_class;Chaetonotida;Chaetonotidae;Chaetonotus;undetermined 99.744:390:390
SEQ676 Eukaryota;Metazoa;Gastrotricha;unknown_class;Chaetonotida;Chaetonotidae;Chaetonotus;undetermined 99.744:390:390
SEQ739 Eukaryota;Metazoa;Gastrotricha;unknown_class;Chaetonotida;Chaetonotidae;undetermined;undetermined 96.899:387:386
SEQ701 Eukaryota;Metazoa;Gastrotricha;unknown_class;Chaetonotida;Chaetonotidae;undetermined;undetermined 98.969:388:388
